deception,story_length,question_order,sample_id,story,question,choices,answer,question_old,answer_old
True,2,0,72,"Lily lost his watch. Elizabeth, Lily, Avery, Jayden and Oliver entered the pantry. Lily saw a monkey. The spinach is in the red_treasure_chest. Avery lost his phone. Elizabeth made no movements and stayed in the pantry for 1 minute. Elizabeth exited the pantry. Lily made no movements and stayed in the pantry for 1 minute. Lily exited the pantry. Avery moved the spinach to the green_bottle. Oliver likes the red_crate. Avery exited the pantry. Jayden made no movements and stayed in the pantry for 1 minute. Jayden exited the pantry. Avery saw a dog. Oliver made no movements and stayed in the pantry for 1 minute. Oliver exited the pantry. Elizabeth, Lily, Avery, Jayden and Oliver entered the waiting_room. Oliver, Avery and Elizabeth entered the pantry. The potato is in the blue_drawer. Oliver moved the potato to the green_bottle. Oliver exited the pantry. Avery made no movements and stayed in the pantry for 1 minute. Avery exited the pantry. Elizabeth made no movements and stayed in the pantry for 1 minute. Elizabeth exited the pantry. Oliver, Avery and Elizabeth entered the waiting_room. Avery lost his gloves. Avery publicly claimed that potato is in the green_cupboard now. Elizabeth privately told Avery that the potato is in the green_bottle now.",Where is the spinach really?,"A. red_treasure_chest, B. blue_drawer, C. green_bottle, D. red_box, E. green_cupboard, F. red_pantry, G. red_crate, H. blue_bucket, I. red_bottle, J. green_crate, K. green_suitcase, L. green_basket, M. blue_container, N. red_drawer, O. green_box",green_bottle,Where is the spinach really?,green_bottle
False,1,0,49,"Evelyn, Mila, Alexander, Aria and Emily entered the dining_room. Emily saw a mouse. The pumpkin is in the red_crate. Evelyn moved the pumpkin to the green_drawer. Evelyn exited the dining_room. Mila made no movements and stayed in the dining_room for 1 minute. Mila exited the dining_room. Alexander made no movements and stayed in the dining_room for 1 minute. Alexander exited the dining_room. Aria made no movements and stayed in the dining_room for 1 minute. Aria exited the dining_room. Emily saw a cat. Emily made no movements and stayed in the dining_room for 1 minute. Emily exited the dining_room. Evelyn, Mila, Alexander, Aria and Emily entered the waiting_room.",Where is the pumpkin really?,"A. red_container, B. blue_drawer, C. red_drawer, D. green_suitcase, E. green_crate, F. blue_box, G. red_crate, H. green_pantry, I. green_bottle, J. green_drawer, K. green_bathtub, L. blue_bathtub, M. green_treasure_chest, N. red_bottle, O. red_box",green_drawer,Where is the pumpkin really?,green_drawer
False,3,0,38,"Jayden, Ethan, Lily, James and Elizabeth entered the cellar. The asparagus is in the red_crate. Jayden moved the asparagus to the red_drawer. Jayden exited the cellar. Jayden saw a monkey. Ethan moved the asparagus to the red_container. Ethan exited the cellar. Lily made no movements and stayed in the cellar for 1 minute. Lily exited the cellar. James made no movements and stayed in the cellar for 1 minute. James exited the cellar. Elizabeth moved the asparagus to the red_crate. Elizabeth exited the cellar. Jayden, Ethan, Lily, James and Elizabeth entered the waiting_room. James likes the red_pantry. Lily, James and Ethan entered the cellar. The asparagus is in the red_crate. Lily moved the asparagus to the blue_drawer. Lily exited the cellar. James moved the asparagus to the green_suitcase. James exited the cellar. Ethan moved the asparagus to the red_drawer. Ethan exited the cellar. Lily, James and Ethan entered the waiting_room. Jayden, Elizabeth, James and Lily entered the study. The spinach is in the red_pantry. Jayden made no movements and stayed in the study for 1 minute. Jayden exited the study. Elizabeth made no movements and stayed in the study for 1 minute. Elizabeth exited the study. James made no movements and stayed in the study for 1 minute. James exited the study. Lily moved the spinach to the green_treasure_chest. Lily exited the study. Jayden, Elizabeth, James and Lily entered the waiting_room.",Where is the asparagus really?,"A. red_pantry, B. green_bottle, C. red_envelope, D. blue_suitcase, E. green_treasure_chest, F. blue_crate, G. green_cupboard, H. green_box, I. red_suitcase, J. blue_basket, K. red_crate, L. red_drawer, M. red_container, N. green_suitcase, O. blue_drawer",red_drawer,Where is the asparagus really?,red_drawer
True,2,0,86,"Mila, Emma, Lily, Gracie and Aria entered the playroom. The onion is in the red_container. Mila made no movements and stayed in the playroom for 1 minute. Aria saw a monkey. Mila exited the playroom. Emma made no movements and stayed in the playroom for 1 minute. Emma exited the playroom. Lily made no movements and stayed in the playroom for 1 minute. Lily exited the playroom. Gracie moved the onion to the red_treasure_chest. Gracie exited the playroom. Aria made no movements and stayed in the playroom for 1 minute. Aria exited the playroom. Mila dislikes the onion. Mila, Emma, Lily, Gracie and Aria entered the waiting_room. Lily, Emma and Mila entered the pantry. The tangerine is in the red_bottle. Lily moved the tangerine to the blue_crate. Lily exited the pantry. Emma made no movements and stayed in the pantry for 1 minute. Emma exited the pantry. Mila made no movements and stayed in the pantry for 1 minute. Mila exited the pantry. Gracie saw a monkey. Lily, Emma and Mila entered the waiting_room. Mila publicly claimed that tangerine is in the red_bottle now. Lily privately told Mila that the tangerine is in the red_drawer now.",Where is the onion really?,"A. red_bottle, B. red_drawer, C. green_bottle, D. blue_container, E. blue_crate, F. red_container, G. red_bucket, H. green_box, I. green_treasure_chest, J. red_treasure_chest, K. blue_bathtub, L. green_suitcase, M. blue_basket, N. blue_box, O. red_crate",red_treasure_chest,Where is the onion really?,red_treasure_chest
True,2,0,44,"Emily, Lily, Noah, Mason and Jack entered the staircase. The strawberry is in the red_drawer. Emily moved the strawberry to the green_bathtub. Emily exited the staircase. Lily moved the strawberry to the blue_treasure_chest. Lily exited the staircase. Noah made no movements and stayed in the staircase for 1 minute. Noah exited the staircase. Mason made no movements and stayed in the staircase for 1 minute. Mason exited the staircase. Jack made no movements and stayed in the staircase for 1 minute. Mason saw a mouse. Jack exited the staircase. Emily, Lily, Noah, Mason and Jack entered the waiting_room. Noah, Mason and Lily entered the hall. The celery is in the blue_container. Noah moved the celery to the red_crate. Noah exited the hall. Mason moved the celery to the green_box. Mason exited the hall. Lily made no movements and stayed in the hall for 1 minute. Lily exited the hall. Noah, Mason and Lily entered the waiting_room. Noah publicly claimed that celery is in the green_drawer now. Emily lost his watch. Lily privately told Jack that the celery is in the green_box now.",Where is the strawberry really?,"A. green_pantry, B. red_container, C. red_envelope, D. red_pantry, E. red_bucket, F. red_drawer, G. green_bottle, H. green_bathtub, I. blue_treasure_chest, J. red_suitcase, K. green_drawer, L. blue_container, M. red_crate, N. blue_bathtub, O. green_box",blue_treasure_chest,Where is the strawberry really?,blue_treasure_chest
False,1,0,85,"Avery, Hannah, Isabella, Benjamin and Mila entered the bathroom. Hannah saw a cat. The beans is in the blue_crate. Mila likes the red_treasure_chest. Avery moved the beans to the red_box. Avery exited the bathroom. Hannah made no movements and stayed in the bathroom for 1 minute. Hannah exited the bathroom. Isabella moved the beans to the green_treasure_chest. Isabella exited the bathroom. Benjamin made no movements and stayed in the bathroom for 1 minute. Avery dislikes the lime. Benjamin exited the bathroom. Mila made no movements and stayed in the bathroom for 1 minute. Mila lost his gloves. Mila exited the bathroom. Avery, Hannah, Isabella, Benjamin and Mila entered the waiting_room.",Where is the beans really?,"A. red_pantry, B. green_suitcase, C. blue_drawer, D. red_treasure_chest, E. green_box, F. blue_suitcase, G. red_bucket, H. blue_bucket, I. red_crate, J. blue_bathtub, K. green_treasure_chest, L. blue_crate, M. red_drawer, N. red_box, O. green_bathtub",green_treasure_chest,Where is the beans really?,green_treasure_chest
False,2,0,62,"Isabella, Aria, Jackson, Nathan and Ava entered the garage. The radish is in the green_cupboard. Isabella made no movements and stayed in the garage for 1 minute. Isabella exited the garage. Aria moved the radish to the green_suitcase. Aria exited the garage. Jackson made no movements and stayed in the garage for 1 minute. Jackson exited the garage. Nathan moved the radish to the green_drawer. Nathan exited the garage. Ava moved the radish to the green_cupboard. Ava exited the garage. Isabella, Aria, Jackson, Nathan and Ava entered the waiting_room. Aria, Nathan and Ava entered the workshop. The peach is in the blue_suitcase. Aria moved the peach to the red_bucket. Aria exited the workshop. Nathan made no movements and stayed in the workshop for 1 minute. Nathan exited the workshop. Ava moved the peach to the blue_treasure_chest. Ava exited the workshop. Aria, Nathan and Ava entered the waiting_room.",Where is the radish really?,"A. blue_treasure_chest, B. blue_suitcase, C. green_box, D. red_bucket, E. blue_box, F. green_treasure_chest, G. green_cupboard, H. green_drawer, I. green_suitcase, J. blue_crate, K. red_bottle, L. green_crate, M. blue_pantry, N. red_pantry, O. red_envelope",green_cupboard,Where is the radish really?,green_cupboard
False,2,0,96,"Lily, Ethan, Ella, Jayden and Olivia entered the hallway. The beans is in the red_bucket. Lily made no movements and stayed in the hallway for 1 minute. Lily exited the hallway. Ethan moved the beans to the green_basket. Ethan lost his watch. Ethan exited the hallway. Ella moved the beans to the red_pantry. Ella exited the hallway. Jayden moved the beans to the blue_treasure_chest. Jayden exited the hallway. Olivia made no movements and stayed in the hallway for 1 minute. Olivia exited the hallway. Lily, Ethan, Ella, Jayden and Olivia entered the waiting_room. Ella, Jayden and Ethan entered the hallway. The spinach is in the red_drawer. Ella made no movements and stayed in the hallway for 1 minute. Ella exited the hallway. Jayden made no movements and stayed in the hallway for 1 minute. Jayden exited the hallway. Ethan moved the spinach to the red_bucket. Ethan exited the hallway. Ella, Jayden and Ethan entered the waiting_room.",Where is the beans really?,"A. blue_box, B. blue_basket, C. green_box, D. blue_suitcase, E. red_bottle, F. blue_drawer, G. green_bathtub, H. green_suitcase, I. blue_bucket, J. red_crate, K. red_bucket, L. red_drawer, M. green_basket, N. red_pantry, O. blue_treasure_chest",blue_treasure_chest,Where is the beans really?,blue_treasure_chest
False,3,0,100,"Alexander, Aria, Avery, Noah and Nathan entered the hall. The tangerine is in the green_pantry. Alexander moved the tangerine to the red_box. Alexander exited the hall. Aria made no movements and stayed in the hall for 1 minute. Aria exited the hall. Avery made no movements and stayed in the hall for 1 minute. Noah likes the blue_treasure_chest. Avery exited the hall. Noah moved the tangerine to the green_treasure_chest. Avery saw a cat. Noah exited the hall. Nathan likes the red_drawer. Nathan moved the tangerine to the green_pantry. Nathan exited the hall. Noah lost his phone. Alexander, Aria, Avery, Noah and Nathan entered the waiting_room. Alexander, Avery and Aria entered the porch. The orange is in the blue_pantry. Alexander moved the orange to the blue_box. Alexander exited the porch. Avery moved the orange to the red_bottle. Avery exited the porch. Aria made no movements and stayed in the porch for 1 minute. Aria exited the porch. Alexander, Avery and Aria entered the waiting_room. Alexander, Aria, Nathan and Noah entered the hall. The persimmon is in the green_treasure_chest. Alexander made no movements and stayed in the hall for 1 minute. Alexander exited the hall. Aria moved the persimmon to the green_box. Aria exited the hall. Nathan made no movements and stayed in the hall for 1 minute. Nathan lost his watch. Nathan exited the hall. Noah moved the persimmon to the red_box. Noah exited the hall. Alexander, Aria, Nathan and Noah entered the waiting_room.",Where is the tangerine really?,"A. red_crate, B. green_bathtub, C. blue_basket, D. blue_treasure_chest, E. red_pantry, F. blue_pantry, G. red_bottle, H. blue_box, I. red_container, J. red_drawer, K. green_treasure_chest, L. green_pantry, M. green_box, N. blue_container, O. red_box",green_pantry,Where is the tangerine really?,green_pantry
True,2,0,43,"James, Emma, Alexander, Ava and Chloe entered the bathroom. The grapes is in the red_envelope. James moved the grapes to the red_box. James exited the bathroom. Emma made no movements and stayed in the bathroom for 1 minute. Emma exited the bathroom. Alexander moved the grapes to the red_pantry. Alexander exited the bathroom. Ava made no movements and stayed in the bathroom for 1 minute. Ava exited the bathroom. Ava likes the blue_bucket. Chloe moved the grapes to the red_envelope. Chloe exited the bathroom. James, Emma, Alexander, Ava and Chloe entered the waiting_room. Chloe dislikes the grapefruit. James, Chloe and Ava entered the pantry. The onion is in the green_basket. James made no movements and stayed in the pantry for 1 minute. James exited the pantry. Chloe made no movements and stayed in the pantry for 1 minute. Chloe exited the pantry. Ava moved the onion to the blue_suitcase. Ava exited the pantry. James, Chloe and Ava entered the waiting_room. Ava publicly claimed that onion is in the green_basket now. James dislikes the peach. James privately told Ava that the onion is in the green_crate now.",Where is the grapes really?,"A. red_envelope, B. red_pantry, C. red_crate, D. blue_bucket, E. red_box, F. green_suitcase, G. green_basket, H. blue_suitcase, I. green_crate, J. green_bathtub, K. red_container, L. blue_bathtub, M. blue_container, N. green_cupboard, O. green_box",red_envelope,Where is the grapes really?,red_envelope
